Selection,View,Channel,Begin Time (s),End Time (s),Low Freq (Hz),High Freq (Hz),Common Name,Species Code,Confidence,Begin Path,File Offset (s)
2103,Spectrogram 1,1,102090,102093,0,12000,Black Redstart,blared1,0.7975,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_141000.wav,45
2104,Spectrogram 1,1,102093,102096,0,12000,Black Redstart,blared1,0.933,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_141000.wav,48
2105,Spectrogram 1,1,102096,102099,0,12000,Black Redstart,blared1,0.7015,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_141000.wav,51
2106,Spectrogram 1,1,102099,102102,0,12000,Black Redstart,blared1,0.9962,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_141000.wav,54
2107,Spectrogram 1,1,103053,103056,0,12000,Black Redstart,blared1,0.1118,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_153000.wav,48
2108,Spectrogram 1,1,103056,103059,0,12000,Black Redstart,blared1,0.1834,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_153000.wav,51
2109,Spectrogram 1,1,103617,103620,0,12000,Black Redstart,blared1,0.758,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_162000.wav,12
2110,Spectrogram 1,1,103626,103629,0,12000,Black Redstart,blared1,0.7823,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_162000.wav,21
2111,Spectrogram 1,1,103677,103680,0,12000,Black Redstart,blared1,0.7995,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_162500.wav,12
2112,Spectrogram 1,1,103680,103683,0,12000,Black Redstart,blared1,0.6725,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_162500.wav,15
2113,Spectrogram 1,1,103704,103707,0,12000,Black Redstart,blared1,0.9371,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_162500.wav,39
2114,Spectrogram 1,1,103707,103710,0,12000,Black Redstart,blared1,0.8387,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_162500.wav,42
2115,Spectrogram 1,1,103716,103719,0,12000,Black Redstart,blared1,0.7669,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_162500.wav,51
2116,Spectrogram 1,1,103719,103722,0,12000,Black Redstart,blared1,0.9995,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_162500.wav,54
2117,Spectrogram 1,1,103845,103848,0,12000,Black Redstart,blared1,0.6407,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_164000.wav,0
2118,Spectrogram 1,1,103854,103857,0,12000,Black Redstart,blared1,0.9932,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_164000.wav,9
2119,Spectrogram 1,1,103863,103866,0,12000,Black Redstart,blared1,0.9714,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_164000.wav,18
2120,Spectrogram 1,1,103866,103869,0,12000,Black Redstart,blared1,0.255,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_164000.wav,21
2121,Spectrogram 1,1,103875,103878,0,12000,Black Redstart,blared1,0.992,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_164000.wav,30
2122,Spectrogram 1,1,103890,103893,0,12000,Black Redstart,blared1,0.4869,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_164000.wav,45
2123,Spectrogram 1,1,103899,103902,0,12000,Black Redstart,blared1,0.8631,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_164000.wav,54
2124,Spectrogram 1,1,103902,103905,0,12000,Black Redstart,blared1,0.2258,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_164000.wav,57
2125,Spectrogram 1,1,103920,103923,0,12000,Black Redstart,blared1,0.5746,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_164500.wav,15
2126,Spectrogram 1,1,103923,103926,0,12000,Black Redstart,blared1,0.7312,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_164500.wav,18
2127,Spectrogram 1,1,103938,103941,0,12000,Black Redstart,blared1,0.1922,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_164500.wav,33
2128,Spectrogram 1,1,103956,103959,0,12000,Black Redstart,blared1,0.9788,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_164500.wav,51
2129,Spectrogram 1,1,104100,104103,0,12000,Black Redstart,blared1,0.1563,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_170000.wav,15
2130,Spectrogram 1,1,104112,104115,0,12000,Black Redstart,blared1,0.645,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_170000.wav,27
2131,Spectrogram 1,1,104127,104130,0,12000,Black Redstart,blared1,0.9905,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_170000.wav,42
2132,Spectrogram 1,1,104130,104133,0,12000,Black Redstart,blared1,0.1336,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_170000.wav,45
2133,Spectrogram 1,1,104133,104136,0,12000,Black Redstart,blared1,0.9979,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_170000.wav,48
2134,Spectrogram 1,1,104172,104175,0,12000,Black Redstart,blared1,0.1146,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_170500.wav,27
2135,Spectrogram 1,1,104181,104184,0,12000,Black Redstart,blared1,0.7232,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_170500.wav,36
2136,Spectrogram 1,1,104184,104187,0,12000,Black Redstart,blared1,0.9971,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_170500.wav,39
2137,Spectrogram 1,1,104196,104199,0,12000,Black Redstart,blared1,0.2681,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_170500.wav,51
2138,Spectrogram 1,1,104667,104670,0,12000,Black Redstart,blared1,0.2302,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_174500.wav,42
2139,Spectrogram 1,1,104688,104691,0,12000,Black Redstart,blared1,0.3611,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_175000.wav,3
2140,Spectrogram 1,1,104853,104856,0,12000,Black Redstart,blared1,0.1148,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_180000.wav,48
2141,Spectrogram 1,1,104868,104871,0,12000,Black Redstart,blared1,0.7358,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_180500.wav,3
2142,Spectrogram 1,1,104880,104883,0,12000,Black Redstart,blared1,0.5232,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_180500.wav,15
2143,Spectrogram 1,1,105156,105159,0,12000,Black Redstart,blared1,0.2128,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_182500.wav,51
2144,Spectrogram 1,1,105168,105171,0,12000,Black Redstart,blared1,0.3373,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_183000.wav,3
2145,Spectrogram 1,1,105543,105546,0,12000,Black Redstart,blared1,0.9044,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_190000.wav,18
2146,Spectrogram 1,1,105573,105576,0,12000,Black Redstart,blared1,0.4378,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_190000.wav,48
2147,Spectrogram 1,1,105576,105579,0,12000,Black Redstart,blared1,0.9855,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_190000.wav,51
2148,Spectrogram 1,1,105579,105582,0,12000,Black Redstart,blared1,0.998,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_190000.wav,54
2149,Spectrogram 1,1,105603,105606,0,12000,Black Redstart,blared1,0.9053,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_190500.wav,18
2150,Spectrogram 1,1,105606,105609,0,12000,Black Redstart,blared1,0.9997,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_190500.wav,21
2151,Spectrogram 1,1,105618,105621,0,12000,Black Redstart,blared1,0.9703,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_190500.wav,33
2152,Spectrogram 1,1,105624,105627,0,12000,Black Redstart,blared1,0.9932,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_190500.wav,39
2153,Spectrogram 1,1,105636,105639,0,12000,Black Redstart,blared1,0.6988,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_190500.wav,51
2154,Spectrogram 1,1,105654,105657,0,12000,Black Redstart,blared1,0.9749,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_191000.wav,9
2155,Spectrogram 1,1,105666,105669,0,12000,Black Redstart,blared1,0.7695,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_191000.wav,21
2156,Spectrogram 1,1,105699,105702,0,12000,Black Redstart,blared1,0.9426,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_191000.wav,54
2157,Spectrogram 1,1,106008,106011,0,12000,Black Redstart,blared1,0.1016,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_194000.wav,3
2158,Spectrogram 1,1,106287,106290,0,12000,Black Redstart,blared1,0.2803,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240617_200000.wav,42
2159,Spectrogram 1,1,111123,111126,0,12000,Black Redstart,blared1,0.3651,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240618_030502.wav,0
2160,Spectrogram 1,1,111129,111132,0,12000,Black Redstart,blared1,0.3116,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240618_030502.wav,6
2161,Spectrogram 1,1,111132,111135,0,12000,Black Redstart,blared1,0.7777,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240618_030502.wav,9
2162,Spectrogram 1,1,111135,111138,0,12000,Black Redstart,blared1,0.2482,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240618_030502.wav,12
2163,Spectrogram 1,1,111144,111147,0,12000,Black Redstart,blared1,0.5263,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240618_030502.wav,21
2164,Spectrogram 1,1,111150,111153,0,12000,Black Redstart,blared1,0.5121,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240618_030502.wav,27
2165,Spectrogram 1,1,111153,111156,0,12000,Black Redstart,blared1,0.5712,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240618_030502.wav,30
2166,Spectrogram 1,1,111162,111165,0,12000,Black Redstart,blared1,0.8966,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240618_030502.wav,39
2167,Spectrogram 1,1,111165,111168,0,12000,Black Redstart,blared1,0.9676,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240618_030502.wav,42
2168,Spectrogram 1,1,111171,111174,0,12000,Black Redstart,blared1,0.5035,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240618_030502.wav,48
2169,Spectrogram 1,1,111177,111180,0,12000,Black Redstart,blared1,0.679,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240618_030502.wav,54
2170,Spectrogram 1,1,111180,111183,0,12000,Black Redstart,blared1,0.5902,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240618_031002.wav,0
2171,Spectrogram 1,1,111195,111198,0,12000,Black Redstart,blared1,0.1053,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240618_031002.wav,15
2172,Spectrogram 1,1,111198,111201,0,12000,Black Redstart,blared1,0.9649,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240618_031002.wav,18
2173,Spectrogram 1,1,111204,111207,0,12000,Black Redstart,blared1,0.1358,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240618_031002.wav,24
2174,Spectrogram 1,1,111210,111213,0,12000,Black Redstart,blared1,0.952,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240618_031002.wav,30
2175,Spectrogram 1,1,111222,111225,0,12000,Black Redstart,blared1,0.8964,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240618_031002.wav,42
2176,Spectrogram 1,1,111225,111228,0,12000,Black Redstart,blared1,0.9946,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240618_031002.wav,45
2177,Spectrogram 1,1,111231,111234,0,12000,Black Redstart,blared1,0.4453,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240618_031002.wav,51
2178,Spectrogram 1,1,111240,111243,0,12000,Black Redstart,blared1,0.2938,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240618_031502.wav,3
2179,Spectrogram 1,1,111246,111249,0,12000,Black Redstart,blared1,0.1091,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240618_031502.wav,9
2180,Spectrogram 1,1,111252,111255,0,12000,Black Redstart,blared1,0.2314,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240618_031502.wav,15
2181,Spectrogram 1,1,111255,111258,0,12000,Black Redstart,blared1,0.2454,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240618_031502.wav,18
2182,Spectrogram 1,1,111258,111261,0,12000,Black Redstart,blared1,0.3028,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240618_031502.wav,21
2183,Spectrogram 1,1,111267,111270,0,12000,Black Redstart,blared1,0.6504,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240618_031502.wav,30
2184,Spectrogram 1,1,111270,111273,0,12000,Black Redstart,blared1,0.3751,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240618_031502.wav,33
2185,Spectrogram 1,1,111276,111279,0,12000,Black Redstart,blared1,0.4661,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240618_031502.wav,39
2186,Spectrogram 1,1,111282,111285,0,12000,Black Redstart,blared1,0.2689,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240618_031502.wav,45
2187,Spectrogram 1,1,111285,111288,0,12000,Black Redstart,blared1,0.9913,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240618_031502.wav,48
2188,Spectrogram 1,1,111294,111297,0,12000,Black Redstart,blared1,0.9927,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240618_032002.wav,0
2189,Spectrogram 1,1,111297,111300,0,12000,Black Redstart,blared1,0.1062,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240618_032002.wav,3
2190,Spectrogram 1,1,111300,111303,0,12000,Black Redstart,blared1,0.7377,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240618_032002.wav,6
2191,Spectrogram 1,1,111303,111306,0,12000,Black Redstart,blared1,0.9511,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240618_032002.wav,9
2192,Spectrogram 1,1,111306,111309,0,12000,Black Redstart,blared1,0.8482,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240618_032002.wav,12
2193,Spectrogram 1,1,111315,111318,0,12000,Black Redstart,blared1,0.8264,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240618_032002.wav,21
2194,Spectrogram 1,1,111321,111324,0,12000,Black Redstart,blared1,0.9399,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240618_032002.wav,27
2195,Spectrogram 1,1,111324,111327,0,12000,Black Redstart,blared1,0.8507,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240618_032002.wav,30
2196,Spectrogram 1,1,111330,111333,0,12000,Black Redstart,blared1,0.84,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240618_032002.wav,36
2197,Spectrogram 1,1,111336,111339,0,12000,Black Redstart,blared1,0.8838,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240618_032002.wav,42
2198,Spectrogram 1,1,111339,111342,0,12000,Black Redstart,blared1,0.9929,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240618_032002.wav,45
2199,Spectrogram 1,1,111351,111354,0,12000,Black Redstart,blared1,0.9823,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240618_032502.wav,0
2200,Spectrogram 1,1,111354,111357,0,12000,Black Redstart,blared1,0.9934,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240618_032502.wav,3
2201,Spectrogram 1,1,111360,111363,0,12000,Black Redstart,blared1,0.8743,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240618_032502.wav,9
2202,Spectrogram 1,1,111369,111372,0,12000,Black Redstart,blared1,0.9239,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240618_032502.wav,18
2203,Spectrogram 1,1,111372,111375,0,12000,Black Redstart,blared1,0.9034,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240618_032502.wav,21
2204,Spectrogram 1,1,111378,111381,0,12000,Black Redstart,blared1,0.7558,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240618_032502.wav,27
2205,Spectrogram 1,1,111381,111384,0,12000,Black Redstart,blared1,0.9453,C:\Users\ikb23\OneDrive - Imperial College London\Desktop\week 1\Guildhall June 18\GUILDHALL_20240618_032502.wav,30
